"No.","Time","Source","Destination","Length","RSSI","Protocol","Info"
"161534","1761.061456","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3823, FN=0, Flags=.p.....TC"
"161536","1761.063964","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1864, FN=0, Flags=.p....F.C"
"161543","1761.108007","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3824, FN=0, Flags=.p.....TC"
"161601","1761.877275","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3825, FN=0, Flags=.p.....TC"
"161603","1761.878491","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=2021, FN=0, Flags=.p....F.C"
"161605","1761.880201","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4074, FN=0, Flags=.p.....TC"
"161607","1761.880614","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1865, FN=0, Flags=.p....F.C"
"161615","1761.936020","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-30 dBm","802.11","QoS Data, SN=3826, FN=0, Flags=.p.....TC"
"161617","1761.937166","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=2022, FN=0, Flags=.p....F.C"
"161956","1766.076490","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3827, FN=0, Flags=.p.....TC"
"161958","1766.078520","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1866, FN=0, Flags=.p....F.C"
"161973","1766.123035","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3828, FN=0, Flags=.p.....TC"
"162032","1766.894864","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-30 dBm","802.11","QoS Data, SN=3829, FN=0, Flags=.p.....TC"
"162034","1766.896276","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=2025, FN=0, Flags=.p....F.C"
"162036","1766.897075","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4078, FN=0, Flags=.p.....TC"
"162038","1766.898360","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1867, FN=0, Flags=.p....F.C"
"162055","1766.951759","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3830, FN=0, Flags=.p.....TC"
"162057","1766.952668","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=2026, FN=0, Flags=.p....F.C"
"162078","1767.216792","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","219","-29 dBm","802.11","QoS Data, SN=3831, FN=0, Flags=.p.....TC"
"162082","1767.252102","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","227","-49 dBm","802.11","QoS Data, SN=1868, FN=0, Flags=.p....F.C"
"162091","1767.294679","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3832, FN=0, Flags=.p.....TC"
"162396","1771.093210","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3833, FN=0, Flags=.p.....TC"
"162398","1771.096374","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1869, FN=0, Flags=.p....F.C"
"162401","1771.097471","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1869, FN=0, Flags=.p..R.F.C"
"162409","1771.138829","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-30 dBm","802.11","QoS Data, SN=3834, FN=0, Flags=.p.....TC"
"162466","1771.903888","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-30 dBm","802.11","QoS Data, SN=3835, FN=0, Flags=.p.....TC"
"162468","1771.905174","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=2030, FN=0, Flags=.p....F.C"
"162470","1771.906157","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4085, FN=0, Flags=.p.....TC"
"162472","1771.907325","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1870, FN=0, Flags=.p....F.C"
"162481","1771.950525","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3836, FN=0, Flags=.p.....TC"
"162483","1771.951083","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=2031, FN=0, Flags=.p....F.C"
"162511","1772.290555","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1244, FN=0, Flags=.p....F.C"
"162515","1772.291497","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","138","-29 dBm","802.11","QoS Data, SN=3837, FN=0, Flags=.p.....TC"
"162756","1776.110946","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3838, FN=0, Flags=.p.....TC"
"162758","1776.114029","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1871, FN=0, Flags=.p....F.C"
"162767","1776.168744","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3839, FN=0, Flags=.p.....TC"
"162786","1776.513023","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1245, FN=0, Flags=.p....F.C"
"162790","1776.513969","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","138","-29 dBm","802.11","QoS Data, SN=3840, FN=0, Flags=.p.....TC"
"162813","1776.908041","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-61 dBm","802.11","QoS Data, SN=4090, FN=0, Flags=.p.....TC"
"162815","1776.909083","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-49 dBm","802.11","QoS Data, SN=1246, FN=0, Flags=.p....F.C"
"162819","1776.909579","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-29 dBm","802.11","QoS Data, SN=3841, FN=0, Flags=.p.....TC"
"162821","1776.909703","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-51 dBm","802.11","QoS Data, SN=1536, FN=0, Flags=.p....F.C"
"162825","1776.918735","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3842, FN=0, Flags=.p.....TC"
"162827","1776.919884","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=2034, FN=0, Flags=.p....F.C"
"162829","1776.920914","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4091, FN=0, Flags=.p.....TC"
"162831","1776.921823","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1872, FN=0, Flags=.p....F.C"
"162839","1776.965585","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-30 dBm","802.11","QoS Data, SN=3843, FN=0, Flags=.p.....TC"
"162841","1776.966385","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=2035, FN=0, Flags=.p....F.C"
"162948","1778.482972","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","615","-49 dBm","802.11","QoS Data, SN=1873, FN=0, Flags=.p....F.C"
"162954","1778.527918","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3844, FN=0, Flags=.p.....TC"
"163140","1781.121546","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3845, FN=0, Flags=.p.....TC"
"163147","1781.168131","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3846, FN=0, Flags=.p.....TC"
"163181","1781.592682","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","225","-29 dBm","802.11","QoS Data, SN=3847, FN=0, Flags=.p.....TC"
"163183","1781.599803","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1875, FN=0, Flags=.p....F.C"
"163196","1781.722487","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","230","-49 dBm","802.11","QoS Data, SN=1876, FN=0, Flags=.p....F.C"
"163203","1781.777612","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3848, FN=0, Flags=.p.....TC"
"163218","1781.934004","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3849, FN=0, Flags=.p.....TC"
"163220","1781.934323","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=2038, FN=0, Flags=.p....F.C"
"163222","1781.937155","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=4094, FN=0, Flags=.p.....TC"
"163224","1781.937610","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1877, FN=0, Flags=.p....F.C"
"163229","1781.980649","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3850, FN=0, Flags=.p.....TC"
"163231","1781.981531","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=2039, FN=0, Flags=.p....F.C"
"163416","1784.356789","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","543","-29 dBm","802.11","QoS Data, SN=3851, FN=0, Flags=.p.....TC"
"163419","1784.392144","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","247","-49 dBm","802.11","QoS Data, SN=1878, FN=0, Flags=.p....F.C"
"163428","1784.448941","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3852, FN=0, Flags=.p.....TC"
"163554","1786.136542","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3853, FN=0, Flags=.p.....TC"
"163556","1786.138769","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1879, FN=0, Flags=.p....F.C"
"163567","1786.183263","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3854, FN=0, Flags=.p.....TC"
"163627","1786.948986","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-30 dBm","802.11","QoS Data, SN=3855, FN=0, Flags=.p.....TC"
"163631","1786.950085","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=2044, FN=0, Flags=.p....F.C"
"163633","1786.951147","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-60 dBm","802.11","QoS Data, SN=8, FN=0, Flags=.p.....TC"
"163635","1786.952089","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1880, FN=0, Flags=.p....F.C"
"163642","1786.995486","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3856, FN=0, Flags=.p.....TC"
"163644","1786.995938","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=2045, FN=0, Flags=.p....F.C"
"163754","1787.929764","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","185","-30 dBm","802.11","QoS Data, SN=3857, FN=0, Flags=.p.....TC"
"163756","1787.938072","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","323","-49 dBm","802.11","QoS Data, SN=1881, FN=0, Flags=.p....F.C"
"163760","1787.939156","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","162","-29 dBm","802.11","QoS Data, SN=3858, FN=0, Flags=.p.....TC"
"163773","1788.077014","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","170","-49 dBm","802.11","QoS Data, SN=1882, FN=0, Flags=.p....F.C"
"163777","1788.077469","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-30 dBm","802.11","QoS Data, SN=3859, FN=0, Flags=.p.....TC"
"163781","1788.078337","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","362","-29 dBm","802.11","QoS Data, SN=3860, FN=0, Flags=.p.....TC"
"163790","1788.215167","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1883, FN=0, Flags=.p....F.C"
"163793","1788.216473","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1883, FN=0, Flags=.p..R.F.C"
"163794","1788.216490","","a4:42:3b:d2:f7:08","3140","-49 dBm","802.11","QoS Data, SN=1884, FN=0, Flags=.p....F.C"
"163795","1788.216499","","a4:42:3b:d2:f7:08","1734","-49 dBm","802.11","QoS Data, SN=1885, FN=0, Flags=.p....F.C"
"163799","1788.217450","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=3861, FN=0, Flags=.p.....TC"
"163800","1788.217454","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-29 dBm","802.11","QoS Data, SN=3862, FN=0, Flags=.p.....TC"
"163804","1788.221464","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","308","-29 dBm","802.11","QoS Data, SN=3863, FN=0, Flags=.p.....TC"
"163818","1788.389414","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","209","-49 dBm","802.11","QoS Data, SN=1886, FN=0, Flags=.p....F.C"
"163822","1788.391077","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1118","-29 dBm","802.11","QoS Data, SN=3864, FN=0, Flags=.p.....TC"
"163826","1788.391376","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1081","-29 dBm","802.11","QoS Data, SN=3865, FN=0, Flags=.p.....TC"
"163843","1788.527915","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1887, FN=0, Flags=.p....F.C"
"163856","1788.630626","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","612","-49 dBm","802.11","QoS Data, SN=1888, FN=0, Flags=.p....F.C"
"163860","1788.635085","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3866, FN=0, Flags=.p.....TC"
"163871","1788.774714","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1889, FN=0, Flags=.p....F.C"
"163874","1788.776033","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1889, FN=0, Flags=.p..R.F.C"
"163878","1788.776832","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3867, FN=0, Flags=.p.....TC"
"163884","1788.853216","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","535","-49 dBm","802.11","QoS Data, SN=1890, FN=0, Flags=.p....F.C"
"163888","1788.855406","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","415","-29 dBm","802.11","QoS Data, SN=3868, FN=0, Flags=.p.....TC"
"163896","1788.932362","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1891, FN=0, Flags=.p....F.C"
"163959","1789.901799","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","174","-29 dBm","802.11","QoS Data, SN=408, FN=0, Flags=.p.....TC"
"163964","1789.928403","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","182","-49 dBm","802.11","QoS Data, SN=1892, FN=0, Flags=.p....F.C"
"163975","1789.979708","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=409, FN=0, Flags=.p.....TC"
"164081","1791.151632","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3869, FN=0, Flags=.p.....TC"
"164083","1791.154034","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1893, FN=0, Flags=.p....F.C"
"164091","1791.198262","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3870, FN=0, Flags=.p.....TC"
"164147","1791.964159","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3871, FN=0, Flags=.p.....TC"
"164149","1791.965316","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=2048, FN=0, Flags=.p....F.C"
"164151","1791.968326","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-64 dBm","802.11","QoS Data, SN=15, FN=0, Flags=.p.....TC"
"164153","1791.969558","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1894, FN=0, Flags=.p....F.C"
"164162","1792.010736","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3872, FN=0, Flags=.p.....TC"
"164164","1792.011143","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=2049, FN=0, Flags=.p....F.C"
"164376","1794.932578","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","174","-29 dBm","802.11","QoS Data, SN=410, FN=0, Flags=.p.....TC"
"164384","1795.003525","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1895, FN=0, Flags=.p....F.C"
"164467","1796.166678","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3873, FN=0, Flags=.p.....TC"
"164470","1796.170612","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1896, FN=0, Flags=.p....F.C"
"164475","1796.213293","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3874, FN=0, Flags=.p.....TC"
"164531","1796.979153","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-30 dBm","802.11","QoS Data, SN=3875, FN=0, Flags=.p.....TC"
"164533","1796.979763","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=2051, FN=0, Flags=.p....F.C"
"164535","1796.980902","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=18, FN=0, Flags=.p.....TC"
"164537","1796.981997","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1897, FN=0, Flags=.p....F.C"
"164545","1797.025651","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3876, FN=0, Flags=.p.....TC"
"164547","1797.026846","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=2052, FN=0, Flags=.p....F.C"
"164892","1801.181654","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3877, FN=0, Flags=.p.....TC"
"164894","1801.184431","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1898, FN=0, Flags=.p....F.C"
"164903","1801.228349","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3878, FN=0, Flags=.p.....TC"
"164933","1801.601233","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1247, FN=0, Flags=.p....F.C"
"164937","1801.602007","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","138","-29 dBm","802.11","QoS Data, SN=3879, FN=0, Flags=.p.....TC"
"164967","1801.994140","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3880, FN=0, Flags=.p.....TC"
"164969","1801.994504","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=2057, FN=0, Flags=.p....F.C"
"164971","1801.995496","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=25, FN=0, Flags=.p.....TC"
"164973","1801.996669","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1899, FN=0, Flags=.p....F.C"
"164978","1802.040684","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3881, FN=0, Flags=.p.....TC"
"164980","1802.041754","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-52 dBm","802.11","QoS Data, SN=2058, FN=0, Flags=.p....F.C"
"165158","1804.571808","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3882, FN=0, Flags=.p.....TC"
"165180","1804.757795","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1900, FN=0, Flags=.p....F.C"
"165184","1804.758656","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3883, FN=0, Flags=.p.....TC"
"165278","1806.196956","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3884, FN=0, Flags=.p.....TC"
"165280","1806.198985","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1901, FN=0, Flags=.p....F.C"
"165287","1806.243473","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3885, FN=0, Flags=.p.....TC"
"165342","1807.009869","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3886, FN=0, Flags=.p.....TC"
"165343","1807.009893","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=2061, FN=0, Flags=.p....F.C"
"165345","1807.011197","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=28, FN=0, Flags=.p.....TC"
"165347","1807.012021","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1902, FN=0, Flags=.p....F.C"
"165354","1807.055868","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-29 dBm","802.11","QoS Data, SN=3887, FN=0, Flags=.p.....TC"
"165356","1807.057254","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=2062, FN=0, Flags=.p....F.C"
"165615","1809.595069","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","225","-29 dBm","802.11","QoS Data, SN=3888, FN=0, Flags=.p.....TC"
"165617","1809.601375","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1903, FN=0, Flags=.p....F.C"
"165633","1809.724745","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","230","-49 dBm","802.11","QoS Data, SN=1904, FN=0, Flags=.p....F.C"
"165638","1809.778555","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3889, FN=0, Flags=.p.....TC"
"165646","1809.921109","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1248, FN=0, Flags=.p....F.C"
"165650","1809.921832","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","138","-29 dBm","802.11","QoS Data, SN=3890, FN=0, Flags=.p.....TC"
"165733","1811.201001","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","260","-29 dBm","802.11","QoS Data, SN=3891, FN=0, Flags=.p.....TC"
"165735","1811.202979","Sagemcom_ba:ef:01","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1905, FN=0, Flags=.p....F.C"
"165743","1811.233385","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","383","-29 dBm","802.11","QoS Data, SN=3892, FN=0, Flags=.p.....TC"
"165747","1811.246952","IntelCor_d2:f7:08","58:2f:f7:ba:ef:01","150","-29 dBm","802.11","QoS Data, SN=3893, FN=0, Flags=.p.....TC"
"165749","1811.269208","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1906, FN=0, Flags=.p....F.C"
"165761","1811.361015","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","247","-49 dBm","802.11","QoS Data, SN=1907, FN=0, Flags=.p....F.C"
"165769","1811.404134","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-29 dBm","802.11","QoS Data, SN=3894, FN=0, Flags=.p.....TC"
"165821","1812.018173","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-61 dBm","802.11","QoS Data, SN=54, FN=0, Flags=.p.....TC"
"165823","1812.019533","Google_73:3c:d4","a4:42:3b:d2:f7:08","146","-49 dBm","802.11","QoS Data, SN=1249, FN=0, Flags=.p....F.C"
"165827","1812.020458","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-29 dBm","802.11","QoS Data, SN=3895, FN=0, Flags=.p.....TC"
"165829","1812.020588","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","138","-51 dBm","802.11","QoS Data, SN=1569, FN=0, Flags=.p....F.C"
"165835","1812.028437","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","260","-29 dBm","802.11","QoS Data, SN=3896, FN=0, Flags=.p.....TC"
"165837","1812.029002","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","268","-51 dBm","802.11","QoS Data, SN=2084, FN=0, Flags=.p....F.C"
"165839","1812.030086","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-61 dBm","802.11","QoS Data, SN=55, FN=0, Flags=.p.....TC"
"165841","1812.031241","Google_73:3c:d4","a4:42:3b:d2:f7:08","268","-49 dBm","802.11","QoS Data, SN=1908, FN=0, Flags=.p....F.C"
"165846","1812.075001","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","150","-30 dBm","802.11","QoS Data, SN=3897, FN=0, Flags=.p.....TC"
"165848","1812.076199","IntelCor_d2:f7:08","00:f6:20:73:3c:d4","158","-51 dBm","802.11","QoS Data, SN=2085, FN=0, Flags=.p....F.C"
"166105","1815.300865","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","635","-49 dBm","802.11","QoS Data, SN=1909, FN=0, Flags=.p....F.C"
"166109","1815.318685","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","236","-29 dBm","802.11","QoS Data, SN=3898, FN=0, Flags=.p.....TC"
"166111","1815.324291","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-49 dBm","802.11","QoS Data, SN=1910, FN=0, Flags=.p....F.C"
