"No.","Time","Source","Destination","Length","RSSI","Protocol","Info"
"33597","423.233068884","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","367","-36 dBm","802.11","QoS Data, SN=1134, FN=0, Flags=.p.....TC"
"33601","423.253818958","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1889, FN=0, Flags=.p....F.C"
"33605","423.258624988","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1890, FN=0, Flags=.p....F.C"
"33610","423.307426612","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","738","-55 dBm","802.11","QoS Data, SN=1891, FN=0, Flags=.p....F.C"
"33612","423.310699887","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","431","-36 dBm","802.11","QoS Data, SN=1135, FN=0, Flags=.p.....TC"
"33613","423.311099783","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","431","-36 dBm","802.11","QoS Data, SN=1135, FN=0, Flags=.p..R..TC"
"33614","423.311641447","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","431","-36 dBm","802.11","QoS Data, SN=1135, FN=0, Flags=.p..R..TC"
"33620","423.337258192","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1892, FN=0, Flags=.p....F.C"
"33632","423.725513658","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-35 dBm","802.11","QoS Null function (No data), SN=1060, FN=0, Flags=...P...TC"
"33710","425.105850472","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-36 dBm","802.11","QoS Data, SN=1136, FN=0, Flags=.p.....TC"
"33720","425.302163001","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-36 dBm","802.11","QoS Data, SN=1137, FN=0, Flags=.p.....TC"
"33749","425.506270246","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1061, FN=0, Flags=...P...TC"
"33751","425.514451534","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-36 dBm","802.11","QoS Data, SN=1138, FN=0, Flags=.p.....TC"
"33768","425.915294742","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1062, FN=0, Flags=...P...TC"
"33778","425.945673467","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-36 dBm","802.11","QoS Data, SN=1139, FN=0, Flags=.p.....TC"
"33808","426.322948237","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","479","-36 dBm","802.11","QoS Data, SN=1140, FN=0, Flags=.p.....TC"
"33812","426.348770567","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-54 dBm","802.11","QoS Data, SN=1893, FN=0, Flags=.p....F.C"
"33819","426.399065255","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","255","-54 dBm","802.11","QoS Data, SN=1894, FN=0, Flags=.p....F.C"
"33821","426.400460187","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","335","-36 dBm","802.11","QoS Data, SN=1141, FN=0, Flags=.p.....TC"
"33825","426.426218631","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-54 dBm","802.11","QoS Data, SN=1895, FN=0, Flags=.p....F.C"
"33845","426.822344694","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","162","-37 dBm","802.11","QoS Data, SN=1142, FN=0, Flags=.p..R..TC"
"33857","427.172068061","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1066, FN=0, Flags=...P...TC"
"33863","427.287011116","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1143, FN=0, Flags=.p.....TC"
"33865","427.287422805","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1144, FN=0, Flags=.p.....TC"
"33866","427.287439162","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1145, FN=0, Flags=.p.....TC"
"33867","427.287442963","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1146, FN=0, Flags=.p.....TC"
"33872","427.313724000","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-55 dBm","802.11","QoS Data, SN=1896, FN=0, Flags=.p....F.C"
"33876","427.318383525","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1147, FN=0, Flags=.p.....TC"
"33889","427.486343018","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1148, FN=0, Flags=.p.....TC"
"33890","427.486360305","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1149, FN=0, Flags=.p.....TC"
"33900","427.686866700","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1067, FN=0, Flags=...P...TC"
"33902","427.694219272","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1150, FN=0, Flags=.p.....TC"
"33904","427.694494006","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1151, FN=0, Flags=.p.....TC"
"33905","427.694988907","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1151, FN=0, Flags=.p..R..TC"
"33928","427.860958967","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","194","-37 dBm","802.11","QoS Data, SN=1152, FN=0, Flags=.p.....TC"
"33930","427.864368545","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-37 dBm","802.11","QoS Data, SN=1153, FN=0, Flags=.p.....TC"
"33931","427.864715905","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-37 dBm","802.11","QoS Data, SN=1153, FN=0, Flags=.p..R..TC"
"33935","427.868794834","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","458","-54 dBm","802.11","QoS Data, SN=1897, FN=0, Flags=.p....F.C"
"33939","427.870650650","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","190","-54 dBm","802.11","QoS Data, SN=1898, FN=0, Flags=.p....F.C"
"33956","428.093931009","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1068, FN=0, Flags=...P...TC"
"33959","428.117006789","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1154, FN=0, Flags=.p.....TC"
"33960","428.117469784","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1154, FN=0, Flags=.p..R..TC"
"33961","428.117479232","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1155, FN=0, Flags=.p.....TC"
"33962","428.117853900","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1154, FN=0, Flags=.p..R..TC"
"33963","428.117863350","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1155, FN=0, Flags=.p..R..TC"
"33964","428.118134104","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1154, FN=0, Flags=.p..R..TC"
"33965","428.118143305","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1155, FN=0, Flags=.p..R..TC"
"33966","428.119182661","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1154, FN=0, Flags=.p..R..TC"
"33967","428.119192334","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1155, FN=0, Flags=.p..R..TC"
"33968","428.121168316","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1154, FN=0, Flags=.p..R..TC"
"33969","428.121181713","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1155, FN=0, Flags=.p..R..TC"
"33970","428.123077295","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1154, FN=0, Flags=.p..R..TC"
"33978","428.149692556","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1154, FN=0, Flags=.p..R..TC"
"33980","428.150016224","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1155, FN=0, Flags=.p..R..TC"
"34019","428.716461209","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1069, FN=0, Flags=...P...TC"
"34020","428.716577270","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1069, FN=0, Flags=...PR..TC"
"34021","428.716713552","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1069, FN=0, Flags=...PR..TC"
"34022","428.716890590","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1069, FN=0, Flags=...PR..TC"
"34023","428.717006078","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1069, FN=0, Flags=...PR..TC"
"34035","428.963533716","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1157, FN=0, Flags=.p.....TC"
"34036","428.963547827","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1158, FN=0, Flags=.p.....TC"
"34052","429.364328492","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...P...TC"
"34053","429.364413702","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34054","429.364583917","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34055","429.364726156","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34057","429.366798342","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34058","429.366903342","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34059","429.367013415","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34060","429.367132310","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34061","429.367266695","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34062","429.367404027","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34063","429.367550061","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34064","429.367660630","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34065","429.367830433","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34066","429.368014895","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-39 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34067","429.368169695","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34068","429.368306975","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1070, FN=0, Flags=...PR..TC"
"34069","429.369096870","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-40 dBm","802.11","QoS Null function (No data), SN=1071, FN=0, Flags=...P...TC"
"34140","430.649375200","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-38 dBm","802.11","QoS Data, SN=1159, FN=0, Flags=.p.....TC"
"34142","430.649639108","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-38 dBm","802.11","QoS Data, SN=1160, FN=0, Flags=.p.....TC"
"34158","431.049480981","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1072, FN=0, Flags=...P...TC"
"34197","431.838466909","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-38 dBm","802.11","QoS Data, SN=1161, FN=0, Flags=.p.....TC"
"34224","432.238314588","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1073, FN=0, Flags=...P...TC"
"34355","434.020578470","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1162, FN=0, Flags=.p.....TC"
"34357","434.020831485","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1163, FN=0, Flags=.p.....TC"
"34381","434.414596971","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1164, FN=0, Flags=.p.....TC"
"34385","434.441014913","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","166","-53 dBm","802.11","QoS Data, SN=1899, FN=0, Flags=.p....F.C"
"34387","434.443849385","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-39 dBm","802.11","QoS Data, SN=1165, FN=0, Flags=.p.....TC"
"34415","434.821079521","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-40 dBm","802.11","QoS Null function (No data), SN=1074, FN=0, Flags=...P...TC"
"34538","436.318624283","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-41 dBm","802.11","QoS Data, SN=1166, FN=0, Flags=.p.....TC"
"34642","438.567506547","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-38 dBm","802.11","QoS Data, SN=1167, FN=0, Flags=.p.....TC"
"34643","438.567675129","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-38 dBm","802.11","QoS Data, SN=1167, FN=0, Flags=.p..R..TC"
"34644","438.567856046","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-38 dBm","802.11","QoS Data, SN=1167, FN=0, Flags=.p..R..TC"
"34645","438.568225579","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-38 dBm","802.11","QoS Data, SN=1167, FN=0, Flags=.p..R..TC"
"34646","438.568836183","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-38 dBm","802.11","QoS Data, SN=1167, FN=0, Flags=.p..R..TC"
"34647","438.569083337","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-38 dBm","802.11","QoS Data, SN=1167, FN=0, Flags=.p..R..TC"
"34673","438.944334841","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-40 dBm","802.11","QoS Data, SN=1168, FN=0, Flags=.p.....TC"
"34677","438.969599474","SamsungE_53:9b:d4","01:00:5e:00:00:fb","213","-53 dBm","802.11","Data, SN=1995, FN=0, Flags=.p....F.C"
"34757","440.756006521","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-44 dBm","802.11","QoS Data, SN=1169, FN=0, Flags=.p.....TC"
"34758","440.756238775","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-44 dBm","802.11","QoS Data, SN=1169, FN=0, Flags=.p..R..TC"
"34759","440.756248069","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-44 dBm","802.11","QoS Data, SN=1170, FN=0, Flags=.p.....TC"
"34760","440.756464426","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-44 dBm","802.11","QoS Data, SN=1169, FN=0, Flags=.p..R..TC"
"34761","440.756474054","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-44 dBm","802.11","QoS Data, SN=1170, FN=0, Flags=.p..R..TC"
"34802","441.160037543","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1077, FN=0, Flags=...P...TC"
"35390","452.039310048","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1171, FN=0, Flags=.p.....TC"
"35391","452.039374522","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1171, FN=0, Flags=.p..R..TC"
"35392","452.039848302","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1171, FN=0, Flags=.p..R..TC"
"35393","452.040809039","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1171, FN=0, Flags=.p..R..TC"
"35394","452.041705923","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1171, FN=0, Flags=.p..R..TC"
"35395","452.042823206","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1171, FN=0, Flags=.p..R..TC"
"35410","452.438583994","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1078, FN=0, Flags=...PR..TC"
"35411","452.438761419","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1078, FN=0, Flags=...PR..TC"
"35412","452.438868895","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1078, FN=0, Flags=...PR..TC"
"35413","452.439034499","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1078, FN=0, Flags=...PR..TC"
"35414","452.439200433","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1078, FN=0, Flags=...PR..TC"
"35501","454.239526198","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-38 dBm","802.11","QoS Data, SN=1172, FN=0, Flags=.p.....TC"
"35503","454.239713176","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-37 dBm","802.11","QoS Data, SN=1173, FN=0, Flags=.p.....TC"
"35516","454.639241588","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1079, FN=0, Flags=...P...TC"
"35652","456.870125919","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","415","-38 dBm","802.11","QoS Data, SN=1174, FN=0, Flags=.p.....TC"
"35665","456.898765939","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","255","-55 dBm","802.11","QoS Data, SN=1900, FN=0, Flags=.p....F.C"
"35667","456.899941755","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-38 dBm","802.11","QoS Data, SN=1175, FN=0, Flags=.p.....TC"
"35682","457.271010633","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-37 dBm","802.11","QoS Null function (No data), SN=1080, FN=0, Flags=...P...TC"
"35761","458.960535818","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-50 dBm","802.11","QoS Data, SN=1176, FN=0, Flags=.p.....TC"
"35762","458.960750972","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-50 dBm","802.11","QoS Data, SN=1176, FN=0, Flags=.p..R..TC"
"35765","459.039192964","SamsungE_53:9b:d4","01:00:5e:00:00:fb","213","-57 dBm","802.11","Data, SN=2240, FN=0, Flags=.pm...F.C"
"35813","459.360653241","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1081, FN=0, Flags=...P...TC"
"36085","463.961159763","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-38 dBm","802.11","QoS Data, SN=1177, FN=0, Flags=.p.P...TC"
"37153","478.959664732","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-32 dBm","802.11","QoS Data, SN=1178, FN=0, Flags=.p.....TC"
"37155","478.959779324","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-33 dBm","802.11","QoS Data, SN=1179, FN=0, Flags=.p.....TC"
"37169","479.009579781","SamsungE_53:9b:d4","01:00:5e:00:00:fb","213","-62 dBm","802.11","Data, SN=2458, FN=0, Flags=.p....F.C"
"37184","479.359783959","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-34 dBm","802.11","QoS Null function (No data), SN=1083, FN=0, Flags=...P...TC"
"37300","481.199403495","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-36 dBm","802.11","QoS Data, SN=1180, FN=0, Flags=.p.....TC"
"37301","481.199598949","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-35 dBm","802.11","QoS Data, SN=1180, FN=0, Flags=.p..R..TC"
"37302","481.199604046","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-35 dBm","802.11","QoS Data, SN=1181, FN=0, Flags=.p.....TC"
"37303","481.200002370","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-35 dBm","802.11","QoS Data, SN=1180, FN=0, Flags=.p..R..TC"
"37304","481.200007455","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-35 dBm","802.11","QoS Data, SN=1181, FN=0, Flags=.p..R..TC"
"37305","481.200421937","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-35 dBm","802.11","QoS Data, SN=1180, FN=0, Flags=.p..R..TC"
"37306","481.200432157","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-35 dBm","802.11","QoS Data, SN=1181, FN=0, Flags=.p..R..TC"
"37307","481.201467940","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-36 dBm","802.11","QoS Data, SN=1180, FN=0, Flags=.p..R..TC"
"37308","481.201482129","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-36 dBm","802.11","QoS Data, SN=1181, FN=0, Flags=.p..R..TC"
"37309","481.203083182","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-36 dBm","802.11","QoS Data, SN=1180, FN=0, Flags=.p..R..TC"
"37310","481.203093224","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","166","-36 dBm","802.11","QoS Data, SN=1181, FN=0, Flags=.p..R..TC"
"37328","481.599004607","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-44 dBm","802.11","QoS Null function (No data), SN=1084, FN=0, Flags=...P...TC"
"37666","486.208640990","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-34 dBm","802.11","QoS Data, SN=1182, FN=0, Flags=.p.....TC"
"37670","486.209597062","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","142","-55 dBm","802.11","QoS Data, SN=1901, FN=0, Flags=.p....F.C"
"37690","486.608279163","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-32 dBm","802.11","QoS Null function (No data), SN=1085, FN=0, Flags=...P...TC"
"37837","489.046484608","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","194","-36 dBm","802.11","QoS Data, SN=1183, FN=0, Flags=.p.....TC"
"37838","489.046493277","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","174","-36 dBm","802.11","QoS Data, SN=1184, FN=0, Flags=.p.....TC"
"37842","489.054045264","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","210","-56 dBm","802.11","QoS Data, SN=1902, FN=0, Flags=.p....F.C"
"37846","489.054765305","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","190","-56 dBm","802.11","QoS Data, SN=1903, FN=0, Flags=.p....F.C"
"37880","489.446450672","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-36 dBm","802.11","QoS Null function (No data), SN=1086, FN=0, Flags=...P...TC"
"38035","492.231233225","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-36 dBm","802.11","QoS Data, SN=1185, FN=0, Flags=.p.....TC"
"38061","492.720988963","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-35 dBm","802.11","QoS Null function (No data), SN=1087, FN=0, Flags=...P...TC"
"38150","494.045988580","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","186","-34 dBm","802.11","QoS Data, SN=1186, FN=0, Flags=.p.....TC"
"38154","494.047061104","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","178","-57 dBm","802.11","QoS Data, SN=1904, FN=0, Flags=.p....F.C"
"38161","494.063652342","Technico_f7:c2:e0","88:9f:6f:53:9b:d4","186","-55 dBm","802.11","QoS Data, SN=1905, FN=0, Flags=.p....F.C"
"38163","494.064974758","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","178","-34 dBm","802.11","QoS Data, SN=1187, FN=0, Flags=.p.....TC"
"38182","494.446105430","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-34 dBm","802.11","QoS Null function (No data), SN=1088, FN=0, Flags=...P...TC"
"38482","498.965645709","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-31 dBm","802.11","QoS Data, SN=1188, FN=0, Flags=.p.....TC"
"38512","499.365848769","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-41 dBm","802.11","QoS Null function (No data), SN=1089, FN=0, Flags=...P...TC"
"39504","518.970799840","SamsungE_53:9b:d4","01:00:5e:00:00:fb","219","-40 dBm","802.11","QoS Data, SN=1189, FN=0, Flags=.p.....TC"
"39507","519.046013761","SamsungE_53:9b:d4","01:00:5e:00:00:fb","213","-60 dBm","802.11","Data, SN=2897, FN=0, Flags=.p....F.C"
"39518","519.370881954","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-38 dBm","802.11","QoS Null function (No data), SN=1090, FN=0, Flags=...P...TC"
"39540","519.778289690","SamsungE_53:9b:d4","10:13:31:f7:c2:e0","138","-38 dBm","802.11","QoS Data, SN=1190, FN=0, Flags=.p.....TC"
"39572","520.177413191","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-42 dBm","802.11","QoS Null function (No data), SN=1091, FN=0, Flags=...P...TC"
"39686","522.467376399","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-31 dBm","802.11","QoS Null function (No data), SN=1093, FN=0, Flags=...P...TC"
"39687","522.467426929","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-32 dBm","802.11","QoS Null function (No data), SN=1093, FN=0, Flags=...PR..TC"
"39688","522.467578276","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-32 dBm","802.11","QoS Null function (No data), SN=1093, FN=0, Flags=...PR..TC"
"39689","522.467742002","SamsungE_53:9b:d4","10:13:31:f7:c2:e1","86","-32 dBm","802.11","QoS Null function (No data), SN=1093, FN=0, Flags=...PR..TC"
