"No.","Time","Source","Destination","Length","RSSI","Protocol","Info"
"15401","16.137855","","a4:42:3b:d2:f7:08","3140","-51 dBm","802.11","QoS Data, SN=88, FN=0, Flags=.p....F.C"
"15402","16.137878","","a4:42:3b:d2:f7:08","3140","-51 dBm","802.11","QoS Data, SN=89, FN=0, Flags=.p....F.C"
"15408","16.138643","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-33 dBm","802.11","QoS Data, SN=3235, FN=0, Flags=.p.....TC"
"15410","16.139183","","a4:42:3b:d2:f7:08","3140","-51 dBm","802.11","QoS Data, SN=90, FN=0, Flags=.p....F.C"
"15411","16.139197","","a4:42:3b:d2:f7:08","2271","-51 dBm","802.11","QoS Data, SN=91, FN=0, Flags=.p....F.C"
"15415","16.140199","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-33 dBm","802.11","QoS Data, SN=3236, FN=0, Flags=.p.....TC"
"15416","16.140204","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-33 dBm","802.11","QoS Data, SN=3237, FN=0, Flags=.p.....TC"
"15418","16.143521","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","995","-51 dBm","802.11","QoS Data, SN=92, FN=0, Flags=.p....F.C"
"15420","16.144985","","a4:42:3b:d2:f7:08","2417","-51 dBm","802.11","QoS Data, SN=93, FN=0, Flags=.p....F.C"
"15424","16.145499","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-33 dBm","802.11","QoS Data, SN=3238, FN=0, Flags=.p.....TC"
"15425","16.145503","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-33 dBm","802.11","QoS Data, SN=3239, FN=0, Flags=.p.....TC"
"15429","16.145756","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","225","-32 dBm","802.11","QoS Data, SN=3240, FN=0, Flags=.p.....TC"
"15431","16.146320","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","259","-51 dBm","802.11","QoS Data, SN=94, FN=0, Flags=.p....F.C"
"15433","16.147272","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","233","-51 dBm","802.11","QoS Data, SN=95, FN=0, Flags=.p....F.C"
"15437","16.147763","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-33 dBm","802.11","QoS Data, SN=3241, FN=0, Flags=.p.....TC"
"15441","16.148223","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","225","-32 dBm","802.11","QoS Data, SN=3242, FN=0, Flags=.p.....TC"
"15443","16.149935","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","758","-51 dBm","802.11","QoS Data, SN=96, FN=0, Flags=.p....F.C"
"15448","16.151454","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","222","-32 dBm","802.11","QoS Data, SN=3243, FN=0, Flags=.p.....TC"
"15449","16.151462","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","250","-32 dBm","802.11","QoS Data, SN=3244, FN=0, Flags=.p.....TC"
"15450","16.151470","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","578","-32 dBm","802.11","QoS Data, SN=3245, FN=0, Flags=.p.....TC"
"15454","16.160695","","a4:42:3b:d2:f7:08","850","-51 dBm","802.11","QoS Data, SN=97, FN=0, Flags=.p....F.C"
"15458","16.161868","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","173","-32 dBm","802.11","QoS Data, SN=3246, FN=0, Flags=.p.....TC"
"15462","16.162130","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","171","-32 dBm","802.11","QoS Data, SN=3247, FN=0, Flags=.p.....TC"
"15466","16.164970","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1211","-32 dBm","802.11","QoS Data, SN=3248, FN=0, Flags=.p.....TC"
"15468","16.165780","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-52 dBm","802.11","QoS Data, SN=98, FN=0, Flags=.p....F.C"
"15470","16.168049","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","164","-52 dBm","802.11","QoS Data, SN=99, FN=0, Flags=.p....F.C"
"15472","16.169021","","a4:42:3b:d2:f7:08","715","-52 dBm","802.11","QoS Data, SN=100, FN=0, Flags=.p....F.C"
"15476","16.169514","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-33 dBm","802.11","QoS Data, SN=3249, FN=0, Flags=.p.....TC"
"15478","16.170129","","a4:42:3b:d2:f7:08","407","-51 dBm","802.11","QoS Data, SN=101, FN=0, Flags=.p....F.C"
"15482","16.170737","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-32 dBm","802.11","QoS Data, SN=3250, FN=0, Flags=.p.....TC"
"15486","16.171171","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","181","-33 dBm","802.11","QoS Data, SN=3251, FN=0, Flags=.p.....TC"
"15488","16.172297","","a4:42:3b:d2:f7:08","2070","-51 dBm","802.11","QoS Data, SN=102, FN=0, Flags=.p....F.C"
"15492","16.172814","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-32 dBm","802.11","QoS Data, SN=3252, FN=0, Flags=.p.....TC"
"15494","16.173454","","a4:42:3b:d2:f7:08","3140","-51 dBm","802.11","QoS Data, SN=103, FN=0, Flags=.p....F.C"
"15497","16.173630","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1610","-52 dBm","802.11","QoS Data, SN=104, FN=0, Flags=.p....F.C"
"15500","16.173986","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1610","-52 dBm","802.11","QoS Data, SN=105, FN=0, Flags=.p....F.C"
"15505","16.174230","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-32 dBm","802.11","QoS Data, SN=3253, FN=0, Flags=.p.....TC"
"15506","16.174237","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-32 dBm","802.11","QoS Data, SN=3254, FN=0, Flags=.p.....TC"
"15510","16.174495","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-33 dBm","802.11","QoS Data, SN=3255, FN=0, Flags=.p.....TC"
"15512","16.175765","","a4:42:3b:d2:f7:08","3140","-52 dBm","802.11","QoS Data, SN=106, FN=0, Flags=.p....F.C"
"15515","16.175829","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1610","-52 dBm","802.11","QoS Data, SN=107, FN=0, Flags=.p....F.C"
"15518","16.176086","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1610","-52 dBm","802.11","QoS Data, SN=108, FN=0, Flags=.p....F.C"
"15522","16.176513","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-33 dBm","802.11","QoS Data, SN=3256, FN=0, Flags=.p.....TC"
"15523","16.176518","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-33 dBm","802.11","QoS Data, SN=3257, FN=0, Flags=.p.....TC"
"15527","16.176668","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-32 dBm","802.11","QoS Data, SN=3258, FN=0, Flags=.p.....TC"
"15529","16.177698","","a4:42:3b:d2:f7:08","3140","-51 dBm","802.11","QoS Data, SN=109, FN=0, Flags=.p....F.C"
"15532","16.177913","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1610","-52 dBm","802.11","QoS Data, SN=110, FN=0, Flags=.p....F.C"
"15536","16.178159","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-32 dBm","802.11","QoS Data, SN=3259, FN=0, Flags=.p.....TC"
"15540","16.178484","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-32 dBm","802.11","QoS Data, SN=3260, FN=0, Flags=.p.....TC"
"15542","16.178696","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1610","-52 dBm","802.11","QoS Data, SN=111, FN=0, Flags=.p....F.C"
"15545","16.178949","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1610","-52 dBm","802.11","QoS Data, SN=112, FN=0, Flags=.p....F.C"
"15549","16.179226","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-34 dBm","802.11","QoS Data, SN=3261, FN=0, Flags=.p.....TC"
"15553","16.179586","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-33 dBm","802.11","QoS Data, SN=3262, FN=0, Flags=.p.....TC"
"15555","16.179796","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1610","-51 dBm","802.11","QoS Data, SN=113, FN=0, Flags=.p....F.C"
"15560","16.180126","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-33 dBm","802.11","QoS Data, SN=3263, FN=0, Flags=.p.....TC"
"15562","16.186399","","a4:42:3b:d2:f7:08","3140","-52 dBm","802.11","QoS Data, SN=114, FN=0, Flags=.p....F.C"
"15563","16.186411","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1610","-52 dBm","802.11","QoS Data, SN=115, FN=0, Flags=.p....F.C"
"15566","16.186600","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1610","-52 dBm","802.11","QoS Data, SN=116, FN=0, Flags=.p....F.C"
"15570","16.186871","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-33 dBm","802.11","QoS Data, SN=3264, FN=0, Flags=.p.....TC"
"15574","16.187084","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-33 dBm","802.11","QoS Data, SN=3265, FN=0, Flags=.p.....TC"
"15576","16.187852","","a4:42:3b:d2:f7:08","3196","-52 dBm","802.11","QoS Data, SN=117, FN=0, Flags=.p....F.C"
"15577","16.187861","","a4:42:3b:d2:f7:08","3128","-52 dBm","802.11","QoS Data, SN=118, FN=0, Flags=.p....F.C"
"15578","16.187872","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=119, FN=0, Flags=.p....F.C"
"15579","16.187878","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1555","-52 dBm","802.11","QoS Data, SN=120, FN=0, Flags=.p....F.C"
"15582","16.189069","","a4:42:3b:d2:f7:08","3128","-52 dBm","802.11","QoS Data, SN=118, FN=0, Flags=.p..R.F.C"
"15583","16.189075","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1555","-52 dBm","802.11","QoS Data, SN=120, FN=0, Flags=.p..R.F.C"
"15584","16.189081","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=121, FN=0, Flags=.p....F.C"
"15585","16.189087","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=122, FN=0, Flags=.p....F.C"
"15586","16.189094","","a4:42:3b:d2:f7:08","3072","-52 dBm","802.11","QoS Data, SN=123, FN=0, Flags=.p....F.C"
"15587","16.189100","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=124, FN=0, Flags=.p....F.C"
"15588","16.189108","","a4:42:3b:d2:f7:08","2187","-52 dBm","802.11","QoS Data, SN=125, FN=0, Flags=.p....F.C"
"15592","16.189388","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-33 dBm","802.11","QoS Data, SN=3266, FN=0, Flags=.p.....TC"
"15596","16.189662","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-34 dBm","802.11","QoS Data, SN=3267, FN=0, Flags=.p.....TC"
"15597","16.189670","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-34 dBm","802.11","QoS Data, SN=3268, FN=0, Flags=.p.....TC"
"15598","16.189679","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-34 dBm","802.11","QoS Data, SN=3269, FN=0, Flags=.p.....TC"
"15599","16.189686","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-34 dBm","802.11","QoS Data, SN=3270, FN=0, Flags=.p.....TC"
"15600","16.189694","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-34 dBm","802.11","QoS Data, SN=3271, FN=0, Flags=.p.....TC"
"15604","16.189966","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-33 dBm","802.11","QoS Data, SN=3272, FN=0, Flags=.p.....TC"
"15605","16.189970","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-33 dBm","802.11","QoS Data, SN=3273, FN=0, Flags=.p.....TC"
"15612","16.198227","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1211","-34 dBm","802.11","QoS Data, SN=3275, FN=0, Flags=.p.....TC"
"15616","16.199304","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1227","-33 dBm","802.11","QoS Data, SN=3276, FN=0, Flags=.p.....TC"
"15620","16.199657","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1211","-33 dBm","802.11","QoS Data, SN=3277, FN=0, Flags=.p.....TC"
"15624","16.200079","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","162","-33 dBm","802.11","QoS Data, SN=3278, FN=0, Flags=.p.....TC"
"15628","16.200358","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","162","-33 dBm","802.11","QoS Data, SN=3279, FN=0, Flags=.p.....TC"
"15632","16.202570","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","171","-51 dBm","802.11","QoS Data, SN=126, FN=0, Flags=.p....F.C"
"15642","16.218021","","a4:42:3b:d2:f7:08","3025","-52 dBm","802.11","QoS Data, SN=127, FN=0, Flags=.p....F.C"
"15647","16.218411","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","150","-34 dBm","802.11","QoS Data, SN=3280, FN=0, Flags=.p.....TC"
"15649","16.219217","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","170","-52 dBm","802.11","QoS Data, SN=128, FN=0, Flags=.p....F.C"
"15654","16.219456","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1211","-34 dBm","802.11","QoS Data, SN=3281, FN=0, Flags=.p.....TC"
"15658","16.219760","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-35 dBm","802.11","QoS Data, SN=3282, FN=0, Flags=.p.....TC"
"15659","16.219771","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","675","-35 dBm","802.11","QoS Data, SN=3283, FN=0, Flags=.p.....TC"
"15661","16.220522","","a4:42:3b:d2:f7:08","2753","-52 dBm","802.11","QoS Data, SN=129, FN=0, Flags=.p....F.C"
"15664","16.221758","","a4:42:3b:d2:f7:08","2753","-51 dBm","802.11","QoS Data, SN=129, FN=0, Flags=.p..R.F.C"
"15667","16.223152","","a4:42:3b:d2:f7:08","2753","-52 dBm","802.11","QoS Data, SN=129, FN=0, Flags=.p..R.F.C"
"15668","16.223175","","a4:42:3b:d2:f7:08","1373","-52 dBm","802.11","QoS Data, SN=130, FN=0, Flags=.p....F.C"
"15671","16.224563","","a4:42:3b:d2:f7:08","2753","-51 dBm","802.11","QoS Data, SN=129, FN=0, Flags=.p..R.F.C"
"15672","16.224576","","a4:42:3b:d2:f7:08","1373","-51 dBm","802.11","QoS Data, SN=130, FN=0, Flags=.p..R.F.C"
"15676","16.225081","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-35 dBm","802.11","QoS Data, SN=3284, FN=0, Flags=.p.....TC"
"15677","16.225086","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-35 dBm","802.11","QoS Data, SN=3285, FN=0, Flags=.p.....TC"
"15681","16.225511","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","667","-35 dBm","802.11","QoS Data, SN=3286, FN=0, Flags=.p.....TC"
"15685","16.226761","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1227","-35 dBm","802.11","QoS Data, SN=3287, FN=0, Flags=.p.....TC"
"15687","16.227539","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=131, FN=0, Flags=.p....F.C"
"15688","16.227556","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=132, FN=0, Flags=.p....F.C"
"15689","16.227563","","a4:42:3b:d2:f7:08","3072","-52 dBm","802.11","QoS Data, SN=133, FN=0, Flags=.p....F.C"
"15690","16.227569","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1598","-52 dBm","802.11","QoS Data, SN=134, FN=0, Flags=.p....F.C"
"15693","16.228076","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=131, FN=0, Flags=.p..R.F.C"
"15694","16.228088","","a4:42:3b:d2:f7:08","3072","-52 dBm","802.11","QoS Data, SN=133, FN=0, Flags=.p..R.F.C"
"15695","16.228095","","a4:42:3b:d2:f7:08","1745","-52 dBm","802.11","QoS Data, SN=135, FN=0, Flags=.p....F.C"
"15699","16.228537","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1211","-35 dBm","802.11","QoS Data, SN=3288, FN=0, Flags=.p.....TC"
"15701","16.228901","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=131, FN=0, Flags=.p..R.F.C"
"15702","16.228919","","a4:42:3b:d2:f7:08","3072","-51 dBm","802.11","QoS Data, SN=133, FN=0, Flags=.p..R.F.C"
"15706","16.229210","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","285","-35 dBm","802.11","QoS Data, SN=3289, FN=0, Flags=.p.....TC"
"15707","16.229222","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","263","-35 dBm","802.11","QoS Data, SN=3290, FN=0, Flags=.p.....TC"
"15708","16.229226","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","209","-35 dBm","802.11","QoS Data, SN=3291, FN=0, Flags=.p.....TC"
"15712","16.229509","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-35 dBm","802.11","QoS Data, SN=3292, FN=0, Flags=.p.....TC"
"15713","16.229516","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-35 dBm","802.11","QoS Data, SN=3293, FN=0, Flags=.p.....TC"
"15714","16.229522","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-35 dBm","802.11","QoS Data, SN=3294, FN=0, Flags=.p.....TC"
"15715","16.229527","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-35 dBm","802.11","QoS Data, SN=3295, FN=0, Flags=.p.....TC"
"15719","16.230051","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","1211","-35 dBm","802.11","QoS Data, SN=3296, FN=0, Flags=.p.....TC"
"15725","16.233283","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","271","-35 dBm","802.11","QoS Data, SN=3297, FN=0, Flags=.p.....TC"
"15727","16.241674","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","259","-51 dBm","802.11","QoS Data, SN=136, FN=0, Flags=.p....F.C"
"15729","16.242869","","a4:42:3b:d2:f7:08","1752","-51 dBm","802.11","QoS Data, SN=137, FN=0, Flags=.p....F.C"
"15732","16.243772","","a4:42:3b:d2:f7:08","1752","-51 dBm","802.11","QoS Data, SN=137, FN=0, Flags=.p..R.F.C"
"15733","16.243800","","a4:42:3b:d2:f7:08","3116","-51 dBm","802.11","QoS Data, SN=138, FN=0, Flags=.p....F.C"
"15734","16.243807","","a4:42:3b:d2:f7:08","3073","-51 dBm","802.11","QoS Data, SN=139, FN=0, Flags=.p....F.C"
"15735","16.243814","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1059","-51 dBm","802.11","QoS Data, SN=140, FN=0, Flags=.p....F.C"
"15739","16.244051","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-35 dBm","802.11","QoS Data, SN=3298, FN=0, Flags=.p.....TC"
"15740","16.244056","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-35 dBm","802.11","QoS Data, SN=3299, FN=0, Flags=.p.....TC"
"15744","16.244369","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-35 dBm","802.11","QoS Data, SN=3300, FN=0, Flags=.p.....TC"
"15745","16.244374","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","233","-35 dBm","802.11","QoS Data, SN=3301, FN=0, Flags=.p.....TC"
"15747","16.245371","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","291","-51 dBm","802.11","QoS Data, SN=141, FN=0, Flags=.p....F.C"
"15751","16.245957","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","174","-35 dBm","802.11","QoS Data, SN=3302, FN=0, Flags=.p.....TC"
"15753","16.247238","","a4:42:3b:d2:f7:08","2782","-51 dBm","802.11","QoS Data, SN=142, FN=0, Flags=.p....F.C"
"15754","16.247252","","a4:42:3b:d2:f7:08","2710","-51 dBm","802.11","QoS Data, SN=143, FN=0, Flags=.p....F.C"
"15755","16.247261","","a4:42:3b:d2:f7:08","2710","-51 dBm","802.11","QoS Data, SN=144, FN=0, Flags=.p....F.C"
"15756","16.247267","","a4:42:3b:d2:f7:08","2710","-51 dBm","802.11","QoS Data, SN=145, FN=0, Flags=.p....F.C"
"15757","16.247284","","a4:42:3b:d2:f7:08","2902","-51 dBm","802.11","QoS Data, SN=146, FN=0, Flags=.p....F.C"
"15759","16.248173","","a4:42:3b:d2:f7:08","2782","-52 dBm","802.11","QoS Data, SN=142, FN=0, Flags=.p..R.F.C"
"15760","16.248191","","a4:42:3b:d2:f7:08","2710","-52 dBm","802.11","QoS Data, SN=143, FN=0, Flags=.p..R.F.C"
"15761","16.248198","","a4:42:3b:d2:f7:08","2710","-52 dBm","802.11","QoS Data, SN=145, FN=0, Flags=.p..R.F.C"
"15762","16.248205","","a4:42:3b:d2:f7:08","2902","-52 dBm","802.11","QoS Data, SN=146, FN=0, Flags=.p..R.F.C"
"15763","16.248210","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","259","-52 dBm","802.11","QoS Data, SN=147, FN=0, Flags=.p....F.C"
"15765","16.249531","","a4:42:3b:d2:f7:08","2782","-51 dBm","802.11","QoS Data, SN=142, FN=0, Flags=.p..R.F.C"
"15766","16.249550","","a4:42:3b:d2:f7:08","2710","-51 dBm","802.11","QoS Data, SN=143, FN=0, Flags=.p..R.F.C"
"15770","16.250785","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","171","-35 dBm","802.11","QoS Data, SN=3303, FN=0, Flags=.p.....TC"
"15774","16.252834","","a4:42:3b:d2:f7:08","2782","-51 dBm","802.11","QoS Data, SN=142, FN=0, Flags=.p..R.F.C"
"15775","16.252860","","a4:42:3b:d2:f7:08","2710","-51 dBm","802.11","QoS Data, SN=143, FN=0, Flags=.p..R.F.C"
"15776","16.252867","","a4:42:3b:d2:f7:08","2710","-51 dBm","802.11","QoS Data, SN=145, FN=0, Flags=.p..R.F.C"
"15777","16.252874","","a4:42:3b:d2:f7:08","2846","-51 dBm","802.11","QoS Data, SN=148, FN=0, Flags=.p..R.F.C"
"15778","16.252881","","a4:42:3b:d2:f7:08","2787","-51 dBm","802.11","QoS Data, SN=149, FN=0, Flags=.p..R.F.C"
"15779","16.252888","AVMAudio_dc:3a:e4","a4:42:3b:d2:f7:08","1396","-51 dBm","802.11","QoS Data, SN=150, FN=0, Flags=.p..R.F.C"
"15780","16.252894","","a4:42:3b:d2:f7:08","2710","-51 dBm","802.11","QoS Data, SN=151, FN=0, Flags=.p....F.C"
"15781","16.252901","","a4:42:3b:d2:f7:08","2912","-51 dBm","802.11","QoS Data, SN=152, FN=0, Flags=.p....F.C"
"15782","16.252918","","a4:42:3b:d2:f7:08","2914","-51 dBm","802.11","QoS Data, SN=153, FN=0, Flags=.p....F.C"
"15783","16.252928","","a4:42:3b:d2:f7:08","2559","-51 dBm","802.11","QoS Data, SN=154, FN=0, Flags=.p....F.C"
"15790","16.254816","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-35 dBm","802.11","QoS Data, SN=3304, FN=0, Flags=.p.....TC"
"15791","16.254830","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","179","-35 dBm","802.11","QoS Data, SN=3305, FN=0, Flags=.p.....TC"
"15792","16.254838","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","179","-35 dBm","802.11","QoS Data, SN=3306, FN=0, Flags=.p.....TC"
"15793","16.254844","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","158","-35 dBm","802.11","QoS Data, SN=3307, FN=0, Flags=.p.....TC"
"15794","16.254851","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","179","-35 dBm","802.11","QoS Data, SN=3308, FN=0, Flags=.p.....TC"
"15795","16.254855","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","179","-35 dBm","802.11","QoS Data, SN=3309, FN=0, Flags=.p.....TC"
"15796","16.254861","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","182","-35 dBm","802.11","QoS Data, SN=3310, FN=0, Flags=.p.....TC"
"15797","16.254868","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","179","-35 dBm","802.11","QoS Data, SN=3311, FN=0, Flags=.p.....TC"
"15798","16.254872","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","179","-35 dBm","802.11","QoS Data, SN=3312, FN=0, Flags=.p.....TC"
"15799","16.254878","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","179","-35 dBm","802.11","QoS Data, SN=3313, FN=0, Flags=.p.....TC"
"15800","16.254885","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","179","-35 dBm","802.11","QoS Data, SN=3314, FN=0, Flags=.p.....TC"
"15801","16.254892","IntelCor_d2:f7:08","44:4e:6d:dc:3a:e4","233","-35 dBm","802.11","QoS Data, SN=3315, FN=0, Flags=.p.....TC"
"15803","16.256630","","a4:42:3b:d2:f7:08","2910","-50 dBm","802.11","QoS Data, SN=155, FN=0, Flags=.p....F.C"
"15804","16.256647","","a4:42:3b:d2:f7:08","2870","-50 dBm","802.11","QoS Data, SN=156, FN=0, Flags=.p....F.C"
"15805","16.256654","","a4:42:3b:d2:f7:08","2914","-50 dBm","802.11","QoS Data, SN=157, FN=0, Flags=.p....F.C"
"15806","16.256660","","a4:42:3b:d2:f7:08","2914","-50 dBm","802.11","QoS Data, SN=158, FN=0, Flags=.p....F.C"
"15807","16.256669","","a4:42:3b:d2:f7:08","3116","-50 dBm","802.11","QoS Data, SN=159, FN=0, Flags=.p....F.C"
"15808","16.256676","","a4:42:3b:d2:f7:08","3072","-50 dBm","802.11","QoS Data, SN=160, FN=0, Flags=.p....F.C"
"15809","16.257352","","a4:42:3b:d2:f7:08","3116","-50 dBm","802.11","QoS Data, SN=161, FN=0, Flags=.p....F.C"
"15810","16.257365","","a4:42:3b:d2:f7:08","3073","-50 dBm","802.11","QoS Data, SN=162, FN=0, Flags=.p....F.C"
"15811","16.257372","","a4:42:3b:d2:f7:08","3116","-50 dBm","802.11","QoS Data, SN=163, FN=0, Flags=.p....F.C"
"15812","16.257379","","a4:42:3b:d2:f7:08","3116","-50 dBm","802.11","QoS Data, SN=164, FN=0, Flags=.p....F.C"
"15814","16.259051","","a4:42:3b:d2:f7:08","2910","-52 dBm","802.11","QoS Data, SN=155, FN=0, Flags=.p..R.F.C"
"15815","16.259064","","a4:42:3b:d2:f7:08","2870","-52 dBm","802.11","QoS Data, SN=156, FN=0, Flags=.p..R.F.C"
"15816","16.259072","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=163, FN=0, Flags=.p..R.F.C"
"15817","16.259079","","a4:42:3b:d2:f7:08","3116","-52 dBm","802.11","QoS Data, SN=164, FN=0, Flags=.p..R.F.C"
"15818","16.259093","","a4:42:3b:d2:f7:08","3072","-52 dBm","802.11","QoS Data, SN=165, FN=0, Flags=.p....F.C"
